councilName,wardName,DistrictGSS,WardGSS,partyFullName,party,candidateFullName,candidateFirstName,candidateLastName,numVotes,elected
greenwich,woolwich common,E09000011,E05000229,Labour and Co-operative Party,Lab,Elizabeth Ige,Elizabeth,Ige,1486,1
greenwich,woolwich common,E09000011,E05000229,Liberal Democrats,LD,Matthew Joseph Glinsman,Matthew,Glinsman,288,0
greenwich,woolwich dockyard,E09000011,todo,Conservative and Unionist Party,Con,David Chunu,David,Chunu,331,0
greenwich,woolwich dockyard,E09000011,todo,Conservative and Unionist Party,Con,Simon Douglas Ian Gallie,Simon,Gallie,373,0
greenwich,woolwich dockyard,E09000011,todo,Labour and Co-operative Party,Lab,Asli Mohammed,Asli,Mohammed,1422,1
greenwich,woolwich dockyard,E09000011,todo,Labour and Co-operative Party,Lab,Dominic Kobena Mbang,Dominic,Mbang,1495,1
greenwich,woolwich dockyard,E09000011,todo,Liberal Democrats,LD,Matthew Ian Rose,Matthew,Rose,231,0
greenwich,woolwich dockyard,E09000011,todo,Liberal Democrats,LD,Nichola Jayne Martin,Nichola,Martin,261,0
hackney,brownswood,E09000012,E05009367,Conservative and Unionist Party,Con,Joanna Zolnierzak,Joanna,Zolnierzak,115,0
hackney,brownswood,E09000012,E05009367,Conservative and Unionist Party,Con,Pearce Anthony Branigan,Pearce,Branigan,162,0
hackney,brownswood,E09000012,E05009367,Green Party,Grn,Gitta Wigro,Gitta,Wigro,499,0
hackney,brownswood,E09000012,E05009367,Green Party,Grn,Mark Douglas,Mark,Douglas,553,0
hackney,brownswood,E09000012,E05009367,Labour and Co-operative Party,Lab,Clare Potter,Clare,Potter,1315,1
hackney,brownswood,E09000012,E05009367,Labour and Co-operative Party,Lab,Soraya Adejare,Soraya,Adejare,1323,1
hackney,brownswood,E09000012,E05009367,Liberal Democrats,LD,Andrew Neadley,Andrew,Neadley,232,0
hackney,cazenove,E09000012,E05009368,Conservative and Unionist Party,Con,Rishiduth Bootna,Rishiduth,Bootna,251,0
hackney,cazenove,E09000012,E05009368,Green Party,Grn,Daniel Alexander,Daniel,Alexander,433,0
hackney,cazenove,E09000012,E05009368,Green Party,Grn,Maria Cristina Hornero Garcia,Maria,Garcia,463,0
hackney,cazenove,E09000012,E05009368,Green Party,Grn,Stephen Fielder,Stephen,Fielder,277,0
hackney,cazenove,E09000012,E05009368,Labour Party,Lab,Caroline Woodley,Caroline,Woodley,1724,1
hackney,cazenove,E09000012,E05009368,Labour Party,Lab,Eluzer Goldberg,Eluzer,Goldberg,1709,1
hackney,cazenove,E09000012,E05009368,Labour Party,Lab,Sam Pallis,Sam,Pallis,1582,1
hackney,cazenove,E09000012,E05009368,Liberal Democrats,LD,Darren Martin,Darren,Martin,1121,0
hackney,cazenove,E09000012,E05009368,Liberal Democrats,LD,Ian David Sharer,Ian,Sharer,1471,0
hackney,cazenove,E09000012,E05009368,Liberal Democrats,LD,Javed Isrolia,Javed,Isrolia,1233,0
hackney,cazenove,E09000012,E05009368,Trade Unionist and Socialist Coalition,Other,Naomi Ruth Byron,Naomi,Byron,81,0
hackney,clissold,E09000012,E05009369,Conservative and Unionist Party,Con,Diana Mikolajewska,Diana,Mikolajewska,232,0
hackney,clissold,E09000012,E05009369,Conservative and Unionist Party,Con,Julia Zolnierzak,Julia,Zolnierzak,179,0
hackney,clissold,E09000012,E05009369,Conservative and Unionist Party,Con,Monika Nierzejewski,Monika,Nierzejewski,181,0
hackney,clissold,E09000012,E05009369,Green Party,Grn,Feodora Rayner,Feodora,Rayner,1120,0
hackney,clissold,E09000012,E05009369,Green Party,Grn,Marie Remy,Marie,Remy,793,0
hackney,clissold,E09000012,E05009369,Green Party,Grn,Reiner Tegtmeyer,Reiner,Tegtmeyer,564,0
hackney,clissold,E09000012,E05009369,Independent Network,Ind,Kelly Reid,Kelly,Reid,220,0
hackney,clissold,E09000012,E05009369,Labour Party,Lab,Fliss Premru,Fliss,Premru,1740,1
hackney,clissold,E09000012,E05009369,Labour Party,Lab,Frank Baffour,Frank,Baffour,1869,1
hackney,clissold,E09000012,E05009369,Labour Party,Lab,Sade Etti,Sade,Etti,2188,1
hackney,clissold,E09000012,E05009369,Liberal Democrats,LD,Heather James,Heather,James,392,0
hackney,clissold,E09000012,E05009369,Women's Equality Party,Other,Tabitha Morton,Tabitha,Morton,489,0
hackney,dalston,E09000012,E05009370,Green Party,Grn,Tyrone Scott,Tyrone,Scott,920,0
hackney,dalston,E09000012,E05009370,Green Party,Grn,Zoë Garbett,Zoë,Garbett,1446,1
hackney,dalston,E09000012,E05009370,Independent Network,Ind,Esther Petrou,Esther,Petrou,87,0
hackney,dalston,E09000012,E05009370,Independent Network,Ind,Olu Adesanu,Olu,Adesanu,89,0
hackney,dalston,E09000012,E05009370,Labour Party,Lab,Grace Adebayo,Grace,Adebayo,1199,1
hackney,dalston,E09000012,E05009370,Labour Party,Lab,Peter James Ingram Snell,Peter,Snell,727,0
hackney,dalston,E09000012,E05009370,Liberal Democrats,LD,Alton Hassan,Alton,Hassan,138,0
hackney,de beauvoir,E09000012,E05009371,Green Party,Grn,Heather Finlay,Heather,Finlay,538,0
hackney,de beauvoir,E09000012,E05009371,Green Party,Grn,Nicholas Lee,Nicholas,Lee,288,0
hackney,de beauvoir,E09000012,E05009371,Independent Network,Ind,Samantha May,Samantha,May,205,0
hackney,de beauvoir,E09000012,E05009371,Labour Party,Lab,Polly Billington,Polly,Billington,1400,1
hackney,de beauvoir,E09000012,E05009371,Labour Party,Lab,Tom Dewey,Tom,Dewey,1102,1
hackney,de beauvoir,E09000012,E05009371,Liberal Democrats,LD,John William Hodgson,John,Hodgson,302,0
hackney,hackney central,E09000012,E05009372,Green Party,Grn,Florence Wedmore,Florence,Wedmore,651,0
hackney,hackney central,E09000012,E05009372,Green Party,Grn,Nicholas Costley-White,Nicholas,Costley-White,561,0
hackney,hackney central,E09000012,E05009372,Green Party,Grn,Stefan Peter Liberadzki,Stefan,Liberadzki,519,0
hackney,hackney central,E09000012,E05009372,Independent Network,Ind,Clair Battaglino,Clair,Battaglino,214,0
hackney,hackney central,E09000012,E05009372,Independent Network,Ind,Desmond Kirby,Desmond,Kirby,173,0
hackney,hackney central,E09000012,E05009372,Independent Network,Ind,Imogen O'Rorke,Imogen,O'Rorke,189,0
hackney,hackney central,E09000012,E05009372,Labour Party,Lab,Benjamin David Hayhurst,Benjamin,Hayhurst,1877,1
hackney,hackney central,E09000012,E05009372,Labour Party,Lab,Sheila Suso-Runge,Sheila,Suso-Runge,1994,1
hackney,hackney central,E09000012,E05009372,Labour Party,Lab,Sophie Conway,Sophie,Conway,2214,1
hackney,hackney central,E09000012,E05009372,Liberal Democrats,LD,Dave Raval,Dave,Raval,170,0
hackney,hackney central,E09000012,E05009372,Liberal Democrats,LD,Patricia Holloway,Patricia,Holloway,268,0
hackney,hackney central,E09000012,E05009372,Liberal Democrats,LD,Peter Charles Kellett,Peter,Kellett,158,0
hackney,hackney downs,E09000012,E05009373,Conservative and Unionist Party,Con,Agnieszka Cuellar-Bridy,Agnieszka,Cuellar-Bridy,194,0
hackney,hackney downs,E09000012,E05009373,Conservative and Unionist Party,Con,Joanna Aleksandra Wojciechowska,Joanna,Wojciechowska,161,0
hackney,hackney downs,E09000012,E05009373,Conservative and Unionist Party,Con,Nikodem Mikolajewski,Nikodem,Mikolajewski,155,0
hackney,hackney downs,E09000012,E05009373,Green Party,Grn,Alastair Binnie-Lubbock,Alastair,Binnie-Lubbock,1667,1
hackney,hackney downs,E09000012,E05009373,Green Party,Grn,Bettina Maidment,Bettina,Maidment,1573,0
hackney,hackney downs,E09000012,E05009373,Green Party,Grn,Charlie Norman,Charlie,Norman,1316,0
hackney,hackney downs,E09000012,E05009373,Independent Network,Ind,Ruth Edwina Parkinson,Ruth,Parkinson,101,0
hackney,hackney downs,E09000012,E05009373,Labour and Co-operative Party,Lab,Anna-Joy Rickard,Anna-Joy,Rickard,1636,0
hackney,hackney downs,E09000012,E05009373,Labour and Co-operative Party,Lab,Michael Desmond,Michael,Desmond,1823,1
hackney,hackney downs,E09000012,E05009373,Labour and Co-operative Party,Lab,Sem Moema,Sem,Moema,1748,1
hackney,hackney downs,E09000012,E05009373,Liberal Democrats,LD,Erika Merguigi,Erika,Merguigi,184,0
hackney,hackney downs,E09000012,E05009373,Trade Unionist and Socialist Coalition,Other,Clare Doyle,Clare,Doyle,99,0
hackney,hackney wick,E09000012,E05009374,Conservative and Unionist Party,Con,Anna Socha,Anna,Socha,190,0
hackney,hackney wick,E09000012,E05009374,Conservative and Unionist Party,Con,Piotr Lipinski,Piotr,Lipinski,185,0
hackney,hackney wick,E09000012,E05009374,Conservative and Unionist Party,Con,Piotr Pietrzyk,Piotr,Pietrzyk,172,0
hackney,hackney wick,E09000012,E05009374,Green Party,Grn,Clive Ardagh,Clive,Ardagh,439,0
hackney,hackney wick,E09000012,E05009374,Green Party,Grn,Laura Helen Salisbury,Laura,Salisbury,654,0
hackney,hackney wick,E09000012,E05009374,Green Party,Grn,Stuart Coggins,Stuart,Coggins,407,0
hackney,hackney wick,E09000012,E05009374,Independent,Ind,Vernon Williams,Vernon,Williams,70,0
hackney,hackney wick,E09000012,E05009374,Labour Party,Lab,Chris Kennedy,Chris,Kennedy,1675,1
hackney,hackney wick,E09000012,E05009374,Labour Party,Lab,Jessica Lilias Webb,Jessica,Webb,1729,1
hackney,hackney wick,E09000012,E05009374,Labour Party,Lab,Joseph Ogundemuren,Joseph,Ogundemuren,1603,1
hackney,haggerston,E09000012,E05009375,Conservative and Unionist Party,Con,Karolina Bugaric,Karolina,Bugaric,325,0
hackney,haggerston,E09000012,E05009375,Green Party,Grn,Alice Spendley,Alice,Spendley,643,0
hackney,haggerston,E09000012,E05009375,Green Party,Grn,Kathryne Chalker,Kathryne,Chalker,711,0
hackney,haggerston,E09000012,E05009375,Green Party,Grn,Maxime Vers,Maxime,Vers,453,0
hackney,haggerston,E09000012,E05009375,Independent Network,Ind,Niall Dominic Crowley,Niall,Crowley,240,0
hackney,haggerston,E09000012,E05009375,Labour Party,Lab,Humaira Garasia,Humaira,Garasia,1786,1
hackney,haggerston,E09000012,E05009375,Labour Party,Lab,Jon Narcross,Jon,Narcross,1503,1
hackney,haggerston,E09000012,E05009375,Labour Party,Lab,Midnight Ross,Midnight,Ross,1604,1
hackney,homerton,E09000012,E05009376,Conservative and Unionist Party,Con,Milton Morris,Milton,Morris,267,0
hackney,homerton,E09000012,E05009376,Green Party,Grn,Benjamin Newman,Benjamin,Newman,623,0
hackney,homerton,E09000012,E05009376,Green Party,Grn,Brenda Puech,Brenda,Puech,700,0
hackney,homerton,E09000012,E05009376,Green Party,Grn,Thomas Richardson,Thomas,Richardson,503,0
hackney,homerton,E09000012,E05009376,Labour Party,Lab,Anna Siobhan Lynch,Anna,Lynch,1922,1
hackney,homerton,E09000012,E05009376,Labour Party,Lab,Guy Nicholson,Guy,Nicholson,1616,1
hackney,homerton,E09000012,E05009376,Labour Party,Lab,Robert Chapman,Robert,Chapman,1720,1
hackney,hoxton east shoreditch,E09000012,todo,Conservative and Unionist Party,Con,Sandy Nkolomoni,Sandy,Nkolomoni,230,0
hackney,hoxton east shoreditch,E09000012,todo,Green Party,Grn,Chesca Walton,Chesca,Walton,367,0
hackney,hoxton east shoreditch,E09000012,todo,Green Party,Grn,Conan Cook,Conan,Cook,374,0
hackney,hoxton east shoreditch,E09000012,todo,Green Party,Grn,Nicholas Thorp,Nicholas,Thorp,278,0
hackney,hoxton east shoreditch,E09000012,todo,Independent Network,Ind,Peter Smorthit,Peter,Smorthit,234,0
hackney,hoxton east shoreditch,E09000012,todo,Labour Party,Lab,Anya Josephine Sizer,Anya,Sizer,1175,1
hackney,hoxton east shoreditch,E09000012,todo,Labour Party,Lab,Kam Adams,Kam,Adams,1354,1
hackney,hoxton east shoreditch,E09000012,todo,Labour Party,Lab,Steve Race,Steve,Race,1081,1
hackney,hoxton east shoreditch,E09000012,todo,Liberal Democrats,LD,John Clinch,John,Clinch,277,0
hackney,hoxton east shoreditch,E09000012,todo,Trade Unionist and Socialist Coalition,Other,Chris Newby,Chris,Newby,93,0
hackney,hoxton west,E09000012,E05009378,Conservative and Unionist Party,Con,Oliver Hall,Oliver,Hall,452,0
hackney,hoxton west,E09000012,E05009378,Green Party,Grn,Cheuk Ting Ho,Cheuk,Ho,449,0
hackney,hoxton west,E09000012,E05009378,Green Party,Grn,Daniel Enzer,Daniel,Enzer,447,0
hackney,hoxton west,E09000012,E05009378,Green Party,Grn,Kit McCarthy,Kit,McCarthy,423,0
hackney,hoxton west,E09000012,E05009378,Labour Party,Lab,Carole Williams,Carole,Williams,1308,1
hackney,hoxton west,E09000012,E05009378,Labour Party,Lab,Clayeon Mckenzie,Clayeon,Mckenzie,1308,1
hackney,hoxton west,E09000012,E05009378,Labour Party,Lab,Yvonne Maxwell,Yvonne,Maxwell,1574,1
hackney,hoxton west,E09000012,E05009378,Liberal Democrats,LD,Geoffrey Gavin John Payne,Geoffrey,Payne,365,0
hackney,hoxton west,E09000012,E05009378,Trade Unionist and Socialist Coalition,Other,Robert Williams,Robert,Williams,108,0
hackney,kings park,E09000012,todo,Green Party,Grn,Donell Walter,Donell,Walter,604,0
hackney,kings park,E09000012,todo,Green Party,Grn,Josephine Holden Wilby,Josephine,Wilby,931,0
hackney,kings park,E09000012,todo,Green Party,Grn,Peter Jones,Peter,Jones,682,0
hackney,kings park,E09000012,todo,Labour Party,Lab,Ali Sadek,Ali,Sadek,1726,1
hackney,kings park,E09000012,todo,Labour Party,Lab,Lynne Troughton,Lynne,Troughton,1739,1
hackney,kings park,E09000012,todo,Labour Party,Lab,Sharon Patrick,Sharon,Patrick,1948,1
hackney,lea bridge,E09000012,E05009380,Conservative and Unionist Party,Con,Marzena Sterner,Marzena,Sterner,218,0
hackney,lea bridge,E09000012,E05009380,Conservative and Unionist Party,Con,Yaakov Lauer,Yaakov,Lauer,224,0
hackney,lea bridge,E09000012,E05009380,Conservative and Unionist Party,Con,Yeshoah Leibowitz,Yeshoah,Leibowitz,204,0
hackney,lea bridge,E09000012,E05009380,Green Party,Grn,Douglas Earl,Douglas,Earl,716,0
hackney,lea bridge,E09000012,E05009380,Green Party,Grn,Ruth Jenkins,Ruth,Jenkins,881,0
hackney,lea bridge,E09000012,E05009380,Green Party,Grn,Sally Zlotowitz,Sally,Zlotowitz,692,0
hackney,lea bridge,E09000012,E05009380,Labour Party,Lab,Deniz Oguzkanli,Deniz,Oguzkanli,1732,1
hackney,lea bridge,E09000012,E05009380,Labour Party,Lab,Ian Rathbone,Ian,Rathbone,1802,1
hackney,lea bridge,E09000012,E05009380,Labour Party,Lab,Margaret Gordon,Margaret,Gordon,2080,1
hackney,lea bridge,E09000012,E05009380,Liberal Democrats,LD,Juliette Bigley,Juliette,Bigley,322,0
hackney,london fields,E09000012,E05009381,Green Party,Grn,Carrie Hamilton,Carrie,Hamilton,915,0
hackney,london fields,E09000012,E05009381,Green Party,Grn,Graham Woodruff,Graham,Woodruff,498,0
hackney,london fields,E09000012,E05009381,Green Party,Grn,Paul Urwin,Paul,Urwin,474,0
hackney,london fields,E09000012,E05009381,Labour Party,Lab,Anntoinette Bramble,Anntoinette,Bramble,2156,1
hackney,london fields,E09000012,E05009381,Labour Party,Lab,Lee Daniel Laudat-Scott,Lee,Laudat-Scott,1685,1
hackney,london fields,E09000012,E05009381,Labour Party,Lab,M Can Ozsen,M,Ozsen,1741,1
hackney,london fields,E09000012,E05009381,Liberal Democrats,LD,Les Kelly,Les,Kelly,464,0
hackney,shacklewell,E09000012,E05009382,Conservative and Unionist Party,Con,Andrzej Krajewski,Andrzej,Krajewski,163,0
hackney,shacklewell,E09000012,E05009382,Green Party,Grn,Benjamin Hughes,Benjamin,Hughes,458,0
hackney,shacklewell,E09000012,E05009382,Green Party,Grn,Felix Thomson,Felix,Thomson,314,0
hackney,shacklewell,E09000012,E05009382,Independent Network,Ind,Romaine Murray,Romaine,Murray,160,0
hackney,shacklewell,E09000012,E05009382,Labour Party,Lab,Ifraah Samatar,Ifraah,Samatar,969,1
hackney,shacklewell,E09000012,E05009382,Labour Party,Lab,Richard David Lufkin,Richard,Lufkin,1269,1
hackney,shacklewell,E09000012,E05009382,Liberal Democrats,LD,Christian Adams,Christian,Adams,202,0
hackney,springfield,E09000012,E05009383,Conservative and Unionist Party,Con,Michael Levy,Michael,Levy,2102,1
hackney,springfield,E09000012,E05009383,Conservative and Unionist Party,Con,Shaul Krautwirt,Shaul,Krautwirt,2144,1
hackney,springfield,E09000012,E05009383,Conservative and Unionist Party,Con,Simche Steinberger,Simche,Steinberger,2273,1
hackney,springfield,E09000012,E05009383,Green Party,Grn,Celia Coram,Celia,Coram,272,0
hackney,springfield,E09000012,E05009383,Green Party,Grn,Julie-Anne Hogbin,Julie-Anne,Hogbin,259,0
hackney,springfield,E09000012,E05009383,Green Party,Grn,Noah Birksted-Breen,Noah,Birksted-Breen,254,0
hackney,springfield,E09000012,E05009383,Labour Party,Lab,Christiana Ajiginni,Christiana,Ajiginni,1269,0
hackney,springfield,E09000012,E05009383,Labour Party,Lab,Laura Pascal,Laura,Pascal,1156,0
hackney,springfield,E09000012,E05009383,Labour Party,Lab,Michael Jones,Michael,Jones,1179,0
hackney,springfield,E09000012,E05009383,Liberal Democrats,LD,Clifford John Gully,Clifford,Gully,73,0
hackney,springfield,E09000012,E05009383,Liberal Democrats,LD,Mark Nicolas Smulian,Mark,Smulian,46,0
hackney,springfield,E09000012,E05009383,Liberal Democrats,LD,Sean Vincent Boylan,Sean,Boylan,76,0
hackney,stamford hill west,E09000012,E05009384,Conservative and Unionist Party,Con,Benzion Papier,Benzion,Papier,1782,1
hackney,stamford hill west,E09000012,E05009384,Conservative and Unionist Party,Con,Hershy Lisser,Hershy,Lisser,1795,1
hackney,stamford hill west,E09000012,E05009384,Green Party,Grn,Johnny Dixon,Johnny,Dixon,170,0
hackney,stamford hill west,E09000012,E05009384,Green Party,Grn,Lewis Garland,Lewis,Garland,130,0
hackney,stamford hill west,E09000012,E05009384,Labour Party,Lab,Ahmad Bismillah,Ahmad,Bismillah,1105,0
hackney,stamford hill west,E09000012,E05009384,Labour Party,Lab,Faruk Tinaz,Faruk,Tinaz,972,0
hackney,stamford hill west,E09000012,E05009384,Liberal Democrats,LD,Peter Friend,Peter,Friend,52,0
hackney,stamford hill west,E09000012,E05009384,Liberal Democrats,LD,Tony Harms,Tony,Harms,55,0
hackney,stoke newington,E09000012,E05009385,Conservative and Unionist Party,Con,Anna Chomicz,Anna,Chomicz,289,0
hackney,stoke newington,E09000012,E05009385,Conservative and Unionist Party,Con,Pauline Levy,Pauline,Levy,260,0
hackney,stoke newington,E09000012,E05009385,Conservative and Unionist Party,Con,Weronika Zolnierzak,Weronika,Zolnierzak,234,0
hackney,stoke newington,E09000012,E05009385,Green Party,Grn,Charlene Concepcion,Charlene,Concepcion,1332,0
hackney,stoke newington,E09000012,E05009385,Green Party,Grn,Richard Scarborough,Richard,Scarborough,580,0
hackney,stoke newington,E09000012,E05009385,Green Party,Grn,Siobhan Emma MacMahon,Siobhan,MacMahon,1015,0
hackney,stoke newington,E09000012,E05009385,Labour and Co-operative Party,Lab,Gilbert Smyth,Gilbert,Smyth,1831,1
hackney,stoke newington,E09000012,E05009385,Labour and Co-operative Party,Lab,Mete Coban,Mete,Coban,2350,1
hackney,stoke newington,E09000012,E05009385,Labour and Co-operative Party,Lab,Susan Fajana-Thomas,Susan,Fajana-Thomas,2221,1
hackney,stoke newington,E09000012,E05009385,Liberal Democrats,LD,Thrusie Maurseth-Cahill,Thrusie,Maurseth-Cahill,407,0
hackney,stoke newington,E09000012,E05009385,Trade Unionist and Socialist Coalition,Other,Robert Ivan Thomas,Robert,Thomas,120,0
hackney,victoria,E09000012,E05009386,Conservative and Unionist Party,Con,Leijla Softic,Leijla,Softic,236,0
hackney,victoria,E09000012,E05009386,Conservative and Unionist Party,Con,Monika Katarzyna Hoppe-Krajewska,Monika,Hoppe-Krajewska,284,0
hackney,victoria,E09000012,E05009386,Green Party,Grn,Rolf Dekker,Rolf,Dekker,545,0
hackney,victoria,E09000012,E05009386,Green Party,Grn,Sandra Jean Mcleod,Sandra,Mcleod,678,0
hackney,victoria,E09000012,E05009386,Green Party,Grn,Wendy Louise Robinson,Wendy,Robinson,477,0
hackney,victoria,E09000012,E05009386,Labour Party,Lab,Clare Joseph,Clare,Joseph,1888,1
hackney,victoria,E09000012,E05009386,Labour Party,Lab,Claudia Turbet Delof,Claudia,Delof,1539,1
hackney,victoria,E09000012,E05009386,Labour Party,Lab,Penny Wrout,Penny,Wrout,1459,1
hackney,victoria,E09000012,E05009386,Liberal Democrats,LD,Helen Baxter,Helen,Baxter,447,0
hackney,victoria,E09000012,E05009386,Trade Unionist and Socialist Coalition,Other,Jamie B Barber,Jamie,Barber,89,0
hackney,victoria,E09000012,E05009386,Trade Unionist and Socialist Coalition,Other,Margaret Rose Trotter,Margaret,Trotter,104,0
hackney,woodberry down,E09000012,E05009387,Conservative and Unionist Party,Con,Agnieszka Wypych,Agnieszka,Wypych,238,0
hackney,woodberry down,E09000012,E05009387,Conservative and Unionist Party,Con,Yisroel Cik,Yisroel,Cik,276,0
hackney,woodberry down,E09000012,E05009387,Green Party,Grn,Anthony Rose,Anthony,Rose,438,0
hackney,woodberry down,E09000012,E05009387,Green Party,Grn,Catherine Elisabeth Scanlon O'Shea,Catherine,O'Shea,452,0
hackney,woodberry down,E09000012,E05009387,Labour Party,Lab,Caroline Elizabeth Selman,Caroline,Selman,1441,1
hackney,woodberry down,E09000012,E05009387,Labour Party,Lab,Sarah Joanna Young,Sarah,Young,1189,1
hammersmith and fulham,addison,E09000013,E05000250,Conservative and Unionist Party,Con,Letitia Annie Louise Davies,Letitia,Davies,276,0
hammersmith and fulham,addison,E09000013,E05000250,Conservative and Unionist Party,Con,Mark Loveday,Mark,Loveday,249,0
hammersmith and fulham,addison,E09000013,E05000250,Labour Party,Lab,Jacolyn Lesley Daly,Jacolyn,Daly,1291,1
hammersmith and fulham,addison,E09000013,E05000250,Labour Party,Lab,Ross Melton,Ross,Melton,1195,1
hammersmith and fulham,addison,E09000013,E05000250,Liberal Democrats,LD,Janet Lee Burden,Janet,Burden,259,0
hammersmith and fulham,avonmore,E09000013,todo,Conservative and Unionist Party,Con,Hagir Suliman Ahmed,Hagir,Ahmed,412,0
hammersmith and fulham,avonmore,E09000013,todo,Conservative and Unionist Party,Con,Horatio Arthur Charles Lovering,Horatio,Lovering,430,0
hammersmith and fulham,avonmore,E09000013,todo,Labour Party,Lab,David Morton,David,Morton,1059,1
hammersmith and fulham,avonmore,E09000013,todo,Labour Party,Lab,Laura Janes,Laura,Janes,1176,1
hammersmith and fulham,avonmore,E09000013,todo,Liberal Democrats,LD,Eithne Allison Buchanan-Barrow,Eithne,Buchanan-Barrow,283,0
hammersmith and fulham,brook green,E09000013,todo,Conservative and Unionist Party,Con,Charlotte Duthie,Charlotte,Duthie,639,0
hammersmith and fulham,brook green,E09000013,todo,Conservative and Unionist Party,Con,Simon Hewitt,Simon,Hewitt,625,0
hammersmith and fulham,brook green,E09000013,todo,Labour Party,Lab,Adam Peter Lang,Adam,Lang,1141,1
hammersmith and fulham,brook green,E09000013,todo,Labour Party,Lab,Stala Antoniades,Stala,Antoniades,1237,1
hammersmith and fulham,brook green,E09000013,todo,Liberal Democrats,LD,Dorothy Brooks,Dorothy,Brooks,275,0
hammersmith and fulham,brook green,E09000013,todo,Liberal Democrats,LD,Niamh McCarthy,Niamh,McCarthy,253,0
hammersmith and fulham,college park old oak,E09000013,todo,Conservative and Unionist Party,Con,Alexander Thomas Helby Nicholson,Alexander,Nicholson,247,0
hammersmith and fulham,college park old oak,E09000013,todo,Conservative and Unionist Party,Con,Jack Smith,Jack,Smith,248,0
hammersmith and fulham,college park old oak,E09000013,todo,Conservative and Unionist Party,Con,Kieran Gerard Raymond Bergholcs,Kieran,Bergholcs,247,0
hammersmith and fulham,college park old oak,E09000013,todo,Labour Party,Lab,Alexandra Sanderson,Alexandra,Sanderson,1237,1
hammersmith and fulham,college park old oak,E09000013,todo,Labour Party,Lab,Bora Kwon,Bora,Kwon,1194,1
hammersmith and fulham,college park old oak,E09000013,todo,Labour Party,Lab,Wesley Stephen Harcourt,Wesley,Harcourt,1284,1
hammersmith and fulham,college park old oak,E09000013,todo,Liberal Democrats,LD,Molly Kate McLoughlin,Molly,McLoughlin,235,0
hammersmith and fulham,coningham,E09000013,todo,Conservative and Unionist Party,Con,Benjamin Ransom,Benjamin,Ransom,281,0
hammersmith and fulham,coningham,E09000013,todo,Conservative and Unionist Party,Con,Lavente Sandor Kiss,Lavente,Kiss,291,0
hammersmith and fulham,coningham,E09000013,todo,Conservative and Unionist Party,Con,Robert Edwin Glover Iggulden,Robert,Iggulden,302,0
hammersmith and fulham,coningham,E09000013,todo,Green Party,Grn,Amelia Poppy Walker,Amelia,Walker,459,0
hammersmith and fulham,coningham,E09000013,todo,Green Party,Grn,Benjamin John Simms,Benjamin,Simms,347,0
hammersmith and fulham,coningham,E09000013,todo,Green Party,Grn,Colin Patrick David Murphy,Colin,Murphy,531,0
hammersmith and fulham,coningham,E09000013,todo,Labour Party,Lab,Lisa Faith Homan,Lisa,Homan,1529,1
hammersmith and fulham,coningham,E09000013,todo,Labour Party,Lab,Rory John Vaughan,Rory,Vaughan,1247,1
hammersmith and fulham,coningham,E09000013,todo,Labour Party,Lab,Rowan Morgan Ree,Rowan,Ree,1305,1
hammersmith and fulham,coningham,E09000013,todo,Liberal Democrats,LD,Catherine Remy,Catherine,Remy,175,0
hammersmith and fulham,coningham,E09000013,todo,Liberal Democrats,LD,David Miller,David,Miller,153,0
hammersmith and fulham,fulham reach,E09000013,E05000255,Conservative and Unionist Party,Con,Elisabeth Jamie Beloten,Elisabeth,Beloten,756,0
hammersmith and fulham,fulham reach,E09000013,E05000255,Conservative and Unionist Party,Con,James Windsor-Clive,James,Windsor-Clive,728,0
hammersmith and fulham,fulham reach,E09000013,E05000255,Conservative and Unionist Party,Con,Saif Lone,Saif,Lone,653,0
hammersmith and fulham,fulham reach,E09000013,E05000255,Labour Party,Lab,Lucy Caroline Richardson,Lucy,Richardson,1983,1
hammersmith and fulham,fulham reach,E09000013,E05000255,Labour Party,Lab,Nikolaos Souslous,Nikolaos,Souslous,1717,1
hammersmith and fulham,fulham reach,E09000013,E05000255,Labour Party,Lab,Omid Miri,Omid,Miri,1756,1
hammersmith and fulham,fulham reach,E09000013,E05000255,Liberal Democrats,LD,Jelena Sarmo,Jelena,Sarmo,395,0
hammersmith and fulham,fulham reach,E09000013,E05000255,Liberal Democrats,LD,Rutger Jan Albert Wip,Rutger,Wip,292,0
hammersmith and fulham,fulham town,E09000013,todo,Conservative and Unionist Party,Con,Andrew Dinsmore,Andrew,Dinsmore,759,1
hammersmith and fulham,fulham town,E09000013,todo,Conservative and Unionist Party,Con,Victoria Brocklebank-Fowler,Victoria,Brocklebank-Fowler,817,1
hammersmith and fulham,fulham town,E09000013,todo,Labour Party,Lab,Juliet Thorpe,Juliet,Thorpe,450,0
hammersmith and fulham,fulham town,E09000013,todo,Labour Party,Lab,Sue Fennimore,Sue,Fennimore,497,0
hammersmith and fulham,fulham town,E09000013,todo,Liberal Democrats,LD,Alison Hancock,Alison,Hancock,502,0
hammersmith and fulham,fulham town,E09000013,todo,Liberal Democrats,LD,Roy Kenneth Pounsford,Roy,Pounsford,411,0
hammersmith and fulham,grove,E09000013,todo,Conservative and Unionist Party,Con,Donald Johnson,Donald,Johnson,340,0
hammersmith and fulham,grove,E09000013,todo,Conservative and Unionist Party,Con,Oliver Charles Dallas Briscoe,Oliver,Briscoe,360,0
