councilName,wardName,DistrictGSS,WardGSS,partyFullName,party,candidateFullName,candidateFirstName,candidateLastName,numVotes,elected
Enfield,Town,E09000010,E05000210,Green Party,Grn,"Malin, Andreea Ms.",Andreea,Malin,724,0
Enfield,Turkey Street,E09000010,E05000211,Labour Party,Lab,"Chibah, Katherine E. Ms.",Katherine,Chibah,1925,1
Enfield,Turkey Street,E09000010,E05000211,Labour Party,Lab,"Simon, Toby",Toby,Simon,1819,1
Enfield,Turkey Street,E09000010,E05000211,Labour Party,Lab,"Lemonides, Dino",Dino,Lemonides,1736,1
Enfield,Turkey Street,E09000010,E05000211,Conservative Party,Con,"Lawson, Yvonne Ms.",Yvonne,Lawson,848,0
Enfield,Turkey Street,E09000010,E05000211,UK Independence Party (UKIP),Other,"Robbens, Gary A.",Gary,Robbens,805,0
Enfield,Turkey Street,E09000010,E05000211,Conservative Party,Con,"Reynolds, Richard A.",Richard,Reynolds,769,0
Enfield,Turkey Street,E09000010,E05000211,Conservative Party,Con,"Scholfield, Karl",Karl,Scholfield,740,0
Enfield,Turkey Street,E09000010,E05000211,Green Party,Grn,"Douglas, Elizabeth R. Ms.",Elizabeth,Douglas,380,0
Enfield,Turkey Street,E09000010,E05000211,Independent,Ind,"Jewell, Rick J.",Rick,Jewell,328,0
Enfield,Turkey Street,E09000010,E05000211,British National Party,BNP,"Squire, Stephen K.",Stephen,Squire,278,0
Enfield,Upper Edmonton,E09000010,E05000212,Labour Party,Lab,"Ekechi, Patricia Ms.",Patricia,Ekechi,2632,1
Enfield,Upper Edmonton,E09000010,E05000212,Labour Party,Lab,"Bakir, Ali",Ali,Bakir,2589,1
Enfield,Upper Edmonton,E09000010,E05000212,Labour Party,Lab,"Jiagge, Doris A. M. Ms.",Doris,Jiagge,2430,1
Enfield,Upper Edmonton,E09000010,E05000212,Conservative Party,Con,"Zihni, Niyazi",Niyazi,Zihni,573,0
Enfield,Upper Edmonton,E09000010,E05000212,Conservative Party,Con,"Hussein, Mel Ms.",Mel,Hussein,569,0
Enfield,Upper Edmonton,E09000010,E05000212,Conservative Party,Con,"Noyan, Metin",Metin,Noyan,563,0
Enfield,Upper Edmonton,E09000010,E05000212,Green Party,Grn,"Ainsworth, Richard",Richard,Ainsworth,560,0
Enfield,Winchmore Hill,E09000010,E05000213,Conservative Party,Con,"Hayward, Elaine Ms.*",Elaine,Hayward,1494,1
Enfield,Winchmore Hill,E09000010,E05000213,Conservative Party,Con,"Hurer, Ertan*",Ertan,Hurer,1461,1
Enfield,Winchmore Hill,E09000010,E05000213,Labour Party,Lab,"Barry, Dinah",Dinah,Barry,1267,1
Enfield,Winchmore Hill,E09000010,E05000213,Labour Party,Lab,"Cleary, Anthony",Anthony,Cleary,1259,0
Enfield,Winchmore Hill,E09000010,E05000213,Conservative Party,Con,"Zavros, Maria Ms.",Maria,Zavros,1225,0
Enfield,Winchmore Hill,E09000010,E05000213,Labour Party,Lab,"Tilki, Hakki S.",Hakki,Tilki,909,0
Enfield,Winchmore Hill,E09000010,E05000213,Green Party,Grn,"Phillips, Alison C. Ms.",Alison,Phillips,574,0
Enfield,Winchmore Hill,E09000010,E05000213,Green Party,Grn,"Linton, Bill",Bill,Linton,555,0
Enfield,Winchmore Hill,E09000010,E05000213,UK Independence Party (UKIP),Other,"James, Roger K.",Roger,James,511,0
Enfield,Winchmore Hill,E09000010,E05000213,Green Party,Grn,"Robertson-Molloy, Jean Ms.",Jean,Robertson-Molloy,434,0
Enfield,Winchmore Hill,E09000010,E05000213,Independent,Ind,"Osman, Helen Ms.",Helen,Osman,425,0
Enfield,Winchmore Hill,E09000010,E05000213,Liberal Democrats,LD,"Edwards, Joe",Joe,Edwards,311,0
Greenwich,Abbey Wood,E09000011,E05000214,Labour Party,Lab,"Hyland, Denise C. Ms.*",Denise,Hyland,2058,1
Greenwich,Abbey Wood,E09000011,E05000214,Labour Party,Lab,"Mardner, Clive B.*",Clive,Mardner,2031,1
Greenwich,Abbey Wood,E09000011,E05000214,Labour Party,Lab,"Offord, Steve*",Steve,Offord,1810,1
Greenwich,Abbey Wood,E09000011,E05000214,UK Independence Party (UKIP),Other,"Glenister, Michael E.",Michael,Glenister,978,0
Greenwich,Abbey Wood,E09000011,E05000214,Green Party,Grn,"Briody, Gerard P.",Gerard,Briody,486,0
Greenwich,Abbey Wood,E09000011,E05000214,Conservative Party,Con,"Brinkhurst, Graham K.",Graham,Brinkhurst,436,0
Greenwich,Abbey Wood,E09000011,E05000214,Conservative Party,Con,"Couper, Barbara A. Ms.",Barbara,Couper,390,0
Greenwich,Abbey Wood,E09000011,E05000214,Conservative Party,Con,"Salmon, Frank",Frank,Salmon,311,0
Greenwich,Abbey Wood,E09000011,E05000214,Liberal Democrats,LD,"Headon, Tom",Tom,Headon,246,0
Greenwich,Abbey Wood,E09000011,E05000214,Liberal Democrats,LD,"Bryceland, Mark",Mark,Bryceland,241,0
Greenwich,Abbey Wood,E09000011,E05000214,Liberal Democrats,LD,"Iriajen, Samson A.",Samson,Iriajen,169,0
Greenwich,Blackheath Westcombe,E09000011,E05000215,Labour Party,Lab,"Parker, Cherry Ms.",Cherry,Parker,2185,1
Greenwich,Blackheath Westcombe,E09000011,E05000215,Labour Party,Lab,"Morrissey, Paul R.",Paul,Morrissey,2028,1
Greenwich,Blackheath Westcombe,E09000011,E05000215,Conservative Party,Con,"Brighty, Geoff*",Geoff,Brighty,1797,1
Greenwich,Blackheath Westcombe,E09000011,E05000215,Labour Party,Lab,"Welfare, Damien F. J.",Damien,Welfare,1725,0
Greenwich,Blackheath Westcombe,E09000011,E05000215,Conservative Party,Con,"Turrell, Thomas",Thomas,Turrell,1518,0
Greenwich,Blackheath Westcombe,E09000011,E05000215,Conservative Party,Con,"Tabrizi, Laela P. Ms.",Laela,Tabrizi,1459,0
Greenwich,Blackheath Westcombe,E09000011,E05000215,Green Party,Grn,"Allman, Trevor W.",Trevor,Allman,1098,0
Greenwich,Blackheath Westcombe,E09000011,E05000215,Liberal Democrats,LD,"O'Keefe, Michael J.",Michael,O'Keefe,477,0
Greenwich,Blackheath Westcombe,E09000011,E05000215,Liberal Democrats,LD,"Coppack, Lee",Lee,Coppack,458,0
Greenwich,Charlton,E09000011,E05000216,Labour Party,Lab,"Maccarthy, Allan J. H. D.*",Allan,Maccarthy,2193,1
Greenwich,Charlton,E09000011,E05000216,Labour Party,Lab,"Williams, Miranda L. Ms.",Miranda,Williams,2112,1
Greenwich,Charlton,E09000011,E05000216,Labour Party,Lab,"Parker, Gary*",Gary,Parker,1890,1
Greenwich,Charlton,E09000011,E05000216,Green Party,Grn,"Wheeler, Jack",Jack,Wheeler,798,0
Greenwich,Charlton,E09000011,E05000216,UK Independence Party (UKIP),Other,"Port, Gary R.",Gary,Port,664,0
Greenwich,Charlton,E09000011,E05000216,Conservative Party,Con,"Averley, Della Ms.",Della,Averley,589,0
Greenwich,Charlton,E09000011,E05000216,Conservative Party,Con,"Worron, James",James,Worron,497,0
Greenwich,Charlton,E09000011,E05000216,Conservative Party,Con,"Rodrigues-Hale, Miki",Miki,Rodrigues-Hale,441,0
Greenwich,Charlton,E09000011,E05000216,Liberal Democrats,LD,"Chapman, Paul M.",Paul,Chapman,395,0
Greenwich,Charlton,E09000011,E05000216,Liberal Democrats,LD,"Gerrard, Ian J.",Ian,Gerrard,318,0
Greenwich,Charlton,E09000011,E05000216,Liberal Democrats,LD,"Mbogga, Richard",Richard,Mbogga,195,0
Greenwich,Coldharbour and New Eltham,E09000011,E05000217,Conservative Party,Con,"Hills, John*",John,Hills,1739,1
Greenwich,Coldharbour and New Eltham,E09000011,E05000217,Conservative Party,Con,"Brinkhurst, Mandy Ms.*",Mandy,Brinkhurst,1636,1
Greenwich,Coldharbour and New Eltham,E09000011,E05000217,Conservative Party,Con,"Hartley, Matt",Matt,Hartley,1501,1
Greenwich,Coldharbour and New Eltham,E09000011,E05000217,UK Independence Party (UKIP),Other,"Whittle, Peter R.",Peter,Whittle,1137,0
Greenwich,Coldharbour and New Eltham,E09000011,E05000217,Labour Party,Lab,"Carr, Robert",Robert,Carr,1112,0
Greenwich,Coldharbour and New Eltham,E09000011,E05000217,Labour Party,Lab,"Bauer, Sandra E. Ms.",Sandra,Bauer,1108,0
Greenwich,Coldharbour and New Eltham,E09000011,E05000217,Labour Party,Lab,"Slater, John M.",John,Slater,1016,0
Greenwich,Coldharbour and New Eltham,E09000011,E05000217,British National Party,BNP,"Adams, Clifford B.",Clifford,Adams,401,0
Greenwich,Coldharbour and New Eltham,E09000011,E05000217,Green Party,Grn,"Sharman, David T.",David,Sharman,398,0
Greenwich,Coldharbour and New Eltham,E09000011,E05000217,Liberal Democrats,LD,"Lewis, Emma L. Ms.",Emma,Lewis,180,0
Greenwich,Coldharbour and New Eltham,E09000011,E05000217,Liberal Democrats,LD,"Gentry, Paul G.",Paul,Gentry,158,0
Greenwich,Coldharbour and New Eltham,E09000011,E05000217,Liberal Democrats,LD,"Lewis, Michael J.",Michael,Lewis,125,0
Greenwich,Eltham North,E09000011,E05000218,Conservative Party,Con,"Drury, Spencer*",Spencer,Drury,1975,1
Greenwich,Eltham North,E09000011,E05000218,Labour Party,Lab,"Bird, Linda Ms.",Linda,Bird,1946,1
Greenwich,Eltham North,E09000011,E05000218,Labour Party,Lab,"Davies, Wynn",Wynn,Davies,1942,1
Greenwich,Eltham North,E09000011,E05000218,Conservative Party,Con,"Fletcher, Nigel*",Nigel,Fletcher,1823,0
Greenwich,Eltham North,E09000011,E05000218,Labour Party,Lab,"Peirce, Simon W.",Simon,Peirce,1556,0
Greenwich,Eltham North,E09000011,E05000218,Conservative Party,Con,"Thomas, Adam",Adam,Thomas,1519,0
Greenwich,Eltham North,E09000011,E05000218,UK Independence Party (UKIP),Other,"Butler, Paul S.",Paul,Butler,1221,0
Greenwich,Eltham North,E09000011,E05000218,Green Party,Grn,"Stead, Rob",Rob,Stead,591,0
Greenwich,Eltham North,E09000011,E05000218,Liberal Democrats,LD,"Nicholls, Yvonne Ms.",Yvonne,Nicholls,207,0
Greenwich,Eltham North,E09000011,E05000218,Liberal Democrats,LD,"Early, Patrick",Patrick,Early,205,0
Greenwich,Eltham South,E09000011,E05000219,Conservative Party,Con,"Clare, Matt*",Matt,Clare,1394,1
Greenwich,Eltham South,E09000011,E05000219,Conservative Party,Con,"Elliott, Mark S.",Mark,Elliott,1298,1
Greenwich,Eltham South,E09000011,E05000219,Conservative Party,Con,"Geary, Nuala Ms.",Nuala,Geary,1183,1
Greenwich,Eltham South,E09000011,E05000219,Labour Party,Lab,"Christie, Simon J.",Simon,Christie,1115,0
Greenwich,Eltham South,E09000011,E05000219,UK Independence Party (UKIP),Other,"Evans, John R.",John,Evans,1069,0
Greenwich,Eltham South,E09000011,E05000219,Labour Party,Lab,"Galloway, John D.",John,Galloway,1016,0
Greenwich,Eltham South,E09000011,E05000219,Labour Party,Lab,"Sekhon, Jagir K. Ms.",Jagir,Sekhon,839,0
Greenwich,Eltham South,E09000011,E05000219,Independent,Ind,"Glover, Eileen W. Ms.*",Eileen,Glover,440,0
Greenwich,Eltham South,E09000011,E05000219,Green Party,Grn,"Turner, David W.",David,Turner,402,0
Greenwich,Eltham South,E09000011,E05000219,British National Party,BNP,"Woods, Roberta F. L. Ms.",Roberta,Woods,307,0
Greenwich,Eltham South,E09000011,E05000219,British National Party,BNP,"Peete, Thelma G. Ms.",Thelma,Peete,248,0
Greenwich,Eltham South,E09000011,E05000219,Liberal Democrats,LD,"Chuter, Michael D.",Michael,Chuter,208,0
Greenwich,Eltham South,E09000011,E05000219,Liberal Democrats,LD,"Cox, Eileen J. Ms.",Eileen,Cox,206,0
Greenwich,Eltham South,E09000011,E05000219,Liberal Democrats,LD,"Pattenden, Mark S.",Mark,Pattenden,181,0
Greenwich,Eltham West,E09000011,E05000220,Labour Party,Lab,"Hayes, Mick*",Mick,Hayes,1479,1
Greenwich,Eltham West,E09000011,E05000220,Labour Party,Lab,"Freeman, Bill*",Bill,Freeman,1453,1
Greenwich,Eltham West,E09000011,E05000220,Labour Party,Lab,"Walker, Ray*",Ray,Walker,1283,1
Greenwich,Eltham West,E09000011,E05000220,UK Independence Party (UKIP),Other,"Acty, Ryan M. J.",Ryan,Acty,856,0
Greenwich,Eltham West,E09000011,E05000220,Conservative Party,Con,"Davis, Charles",Charles,Davis,452,0
Greenwich,Eltham West,E09000011,E05000220,Conservative Party,Con,"Nichols, John",John,Nichols,451,0
Greenwich,Eltham West,E09000011,E05000220,Green Party,Grn,"Stevenson, Mark",Mark,Stevenson,377,0
Greenwich,Eltham West,E09000011,E05000220,Conservative Party,Con,"Shipp, James",James,Shipp,353,0
Greenwich,Eltham West,E09000011,E05000220,British National Party,BNP,"Ramsey, Paul",Paul,Ramsey,314,0
Greenwich,Eltham West,E09000011,E05000220,Liberal Democrats,LD,"Potter, Harry D.",Harry,Potter,158,0
Greenwich,Eltham West,E09000011,E05000220,Liberal Democrats,LD,"Shubert, Lester E.",Lester,Shubert,145,0
Greenwich,Glyndon,E09000011,E05000221,Labour Party,Lab,"Austen, Donald J.*",Donald,Austen,2212,1
Greenwich,Glyndon,E09000011,E05000221,Labour Party,Lab,"Brooks, Peter J.",Peter,Brooks,2064,1
Greenwich,Glyndon,E09000011,E05000221,Labour Party,Lab,"Rabadia, Radha* Ms.",Radha,Rabadia,1995,1
Greenwich,Glyndon,E09000011,E05000221,Green Party,Grn,"Wilson, Janine Ms.",Janine,Wilson,568,0
Greenwich,Glyndon,E09000011,E05000221,Conservative Party,Con,"Lee, Gillian Ms.",Gillian,Lee,494,0
Greenwich,Glyndon,E09000011,E05000221,Conservative Party,Con,"Patel, Bhaval U.",Bhaval,Patel,440,0
Greenwich,Glyndon,E09000011,E05000221,Conservative Party,Con,"Stirling, Sheila J. Ms.",Sheila,Stirling,416,0
Greenwich,Glyndon,E09000011,E05000221,Trade Unionist and Socialist Coalition,Other,"Chamberlain, Lynne C. Ms.",Lynne,Chamberlain,359,0
Greenwich,Glyndon,E09000011,E05000221,Trade Unionist and Socialist Coalition,Other,"Stringer, Sian Ms.",Sian,Stringer,285,0
Greenwich,Glyndon,E09000011,E05000221,Liberal Democrats,LD,"Heap, Jo",Jo,Heap,238,0
Greenwich,Glyndon,E09000011,E05000221,Trade Unionist and Socialist Coalition,Other,"Kasab, Sara M. C. Ms.",Sara,Kasab,212,0
Greenwich,Glyndon,E09000011,E05000221,Liberal Democrats,LD,"Ottery, Edward",Edward,Ottery,150,0
Greenwich,Glyndon,E09000011,E05000221,Liberal Democrats,LD,"Nabukeera-Mbogga, Eva Ms.",Eva,Nabukeera-Mbogga,127,0
Greenwich,Greenwich West,E09000011,E05000222,Labour Party,Lab,"O'Mara, Maureen Ms.*",Maureen,O'Mara,2665,1
Greenwich,Greenwich West,E09000011,E05000222,Labour Party,Lab,"Pennycook, Matthew T.*",Matthew,Pennycook,2448,1
Greenwich,Greenwich West,E09000011,E05000222,Labour Party,Lab,"Smith, Aidan M. A.",Aidan,Smith,2159,1
Greenwich,Greenwich West,E09000011,E05000222,Green Party,Grn,"Stott, Robin B.",Robin,Stott,1108,0
Greenwich,Greenwich West,E09000011,E05000222,Conservative Party,Con,"Gillard, Patricia Ms.",Patricia,Gillard,977,0
Greenwich,Greenwich West,E09000011,E05000222,Conservative Party,Con,"Corstorphine, Andrew",Andrew,Corstorphine,905,0
Greenwich,Greenwich West,E09000011,E05000222,Conservative Party,Con,"Mclean-Wait, Louis",Louis,Mclean-Wait,824,0
Greenwich,Greenwich West,E09000011,E05000222,Liberal Democrats,LD,"Miller, Suzanne J. Ms.",Suzanne,Miller,557,0
Greenwich,Greenwich West,E09000011,E05000222,Liberal Democrats,LD,"Smith, Andrew C.",Andrew,Smith,497,0
Greenwich,Greenwich West,E09000011,E05000222,Liberal Democrats,LD,"Rotchell, Mark E.",Mark,Rotchell,438,0
Greenwich,Kidbrooke with Hornfair,E09000011,E05000223,Labour Party,Lab,"Adams, Norman R.*",Norman,Adams,1770,1
Greenwich,Kidbrooke with Hornfair,E09000011,E05000223,Labour Party,Lab,"Grice, Christine Ms.",Christine,Grice,1686,1
Greenwich,Kidbrooke with Hornfair,E09000011,E05000223,Labour Party,Lab,"Stanley, David C.",David,Stanley,1495,1
Greenwich,Kidbrooke with Hornfair,E09000011,E05000223,UK Independence Party (UKIP),Other,"Ray, Barbara V. Ms.",Barbara,Ray,949,0
Greenwich,Kidbrooke with Hornfair,E09000011,E05000223,Conservative Party,Con,"Hale, Toni",Toni,Hale,773,0
Greenwich,Kidbrooke with Hornfair,E09000011,E05000223,Conservative Party,Con,"Emmanuel, Gold",Gold,Emmanuel,721,0
Greenwich,Kidbrooke with Hornfair,E09000011,E05000223,Green Party,Grn,"Hayles, Arthur L.",Arthur,Hayles,590,0
Greenwich,Kidbrooke with Hornfair,E09000011,E05000223,Conservative Party,Con,"Serroukh, Semo",Semo,Serroukh,541,0
Greenwich,Kidbrooke with Hornfair,E09000011,E05000223,Liberal Democrats,LD,"Hunter, Frances Y. Ms.",Frances,Hunter,301,0
Greenwich,Middle Park and Sutcliffe,E09000011,E05000224,Labour Party,Lab,"May, Christine E. Ms.*",Christine,May,1709,1
Greenwich,Middle Park and Sutcliffe,E09000011,E05000224,Labour Party,Lab,"James, Mark S.*",Mark,James,1658,1
Greenwich,Middle Park and Sutcliffe,E09000011,E05000224,Labour Party,Lab,"Morris, Clare C. Ms.*",Clare,Morris,1624,1
Greenwich,Middle Park and Sutcliffe,E09000011,E05000224,Conservative Party,Con,"Drury, Elizabeth Ms.",Elizabeth,Drury,1026,0
Greenwich,Middle Park and Sutcliffe,E09000011,E05000224,UK Independence Party (UKIP),Other,"Adams, Raymond",Raymond,Adams,913,0
Greenwich,Middle Park and Sutcliffe,E09000011,E05000224,Conservative Party,Con,"Goss, David",David,Goss,886,0
Greenwich,Middle Park and Sutcliffe,E09000011,E05000224,Conservative Party,Con,"Mawji, Ben",Ben,Mawji,781,0
Greenwich,Middle Park and Sutcliffe,E09000011,E05000224,Green Party,Grn,"Brand, Roger P.",Roger,Brand,568,0
Greenwich,Middle Park and Sutcliffe,E09000011,E05000224,Liberal Democrats,LD,"Green, Mary C. Ms.",Mary,Green,366,0
Greenwich,Middle Park and Sutcliffe,E09000011,E05000224,Liberal Democrats,LD,"Beaumont, David J.",David,Beaumont,343,0
Greenwich,Middle Park and Sutcliffe,E09000011,E05000224,British National Party,BNP,"Scanlon, Nick",Nick,Scanlon,313,0
Greenwich,Middle Park and Sutcliffe,E09000011,E05000224,Liberal Democrats,LD,"Webbewood, Paul",Paul,Webbewood,273,0
Greenwich,Peninsula,E09000011,E05000225,Labour Party,Lab,"Brain, Stephen A.",Stephen,Brain,1926,1
Greenwich,Peninsula,E09000011,E05000225,Labour Party,Lab,"Scott-Mcdonald, Denise Ms.",Denise,Scott-Mcdonald,1771,1
Greenwich,Peninsula,E09000011,E05000225,Labour Party,Lab,"Lloyd, Chris",Chris,Lloyd,1614,1
Greenwich,Peninsula,E09000011,E05000225,Green Party,Grn,"King, Jan E. Ms.",Jan,King,789,0
Greenwich,Peninsula,E09000011,E05000225,Green Party,Grn,"Connolly, Philip J.",Philip,Connolly,757,0
Greenwich,Peninsula,E09000011,E05000225,Conservative Party,Con,"Methley, Harry",Harry,Methley,749,0
Greenwich,Peninsula,E09000011,E05000225,Conservative Party,Con,"Mann, Maya Ms.",Maya,Mann,730,0
Greenwich,Peninsula,E09000011,E05000225,Conservative Party,Con,"Tweddell, Piers",Piers,Tweddell,665,0
Greenwich,Peninsula,E09000011,E05000225,Green Party,Grn,"Wilson, Tim",Tim,Wilson,609,0
Greenwich,Peninsula,E09000011,E05000225,UK Independence Party (UKIP),Other,"Radcliffe, Gillian Ms.",Gillian,Radcliffe,540,0
Greenwich,Peninsula,E09000011,E05000225,Liberal Democrats,LD,"Brand, Christopher",Christopher,Brand,296,0
Greenwich,Peninsula,E09000011,E05000225,Liberal Democrats,LD,"Durham, Anthony C. H.",Anthony,Durham,219,0
Greenwich,Peninsula,E09000011,E05000225,Liberal Democrats,LD,"Mcfarlane, George N.",George,Mcfarlane,205,0
Greenwich,Peninsula,E09000011,E05000225,Independent,Ind,"Wheeler, Terry A.",Terry,Wheeler,177,0
Greenwich,Plumstead,E09000011,E05000226,Labour Party,Lab,"Cornforth, Angela J. Ms.*",Angela,Cornforth,2441,1
Greenwich,Plumstead,E09000011,E05000226,Labour Party,Lab,"Morrow, Matthew*",Matthew,Morrow,2033,1
Greenwich,Plumstead,E09000011,E05000226,Labour Party,Lab,"Sehmar, Rajinder",Rajinder,Sehmar,1850,1
Greenwich,Plumstead,E09000011,E05000226,UK Independence Party (UKIP),Other,"Johnson, Ronie D.",Ronie,Johnson,924,0
Greenwich,Plumstead,E09000011,E05000226,Green Party,Grn,"Lawbuary, Jo",Jo,Lawbuary,522,0
Greenwich,Plumstead,E09000011,E05000226,Conservative Party,Con,"Frost, Sheila J. Ms.",Sheila,Frost,421,0
Greenwich,Plumstead,E09000011,E05000226,Conservative Party,Con,"Riley, Martin S.",Martin,Riley,408,0
Greenwich,Plumstead,E09000011,E05000226,Conservative Party,Con,"Robinson, Gemma Ms.",Gemma,Robinson,371,0
Greenwich,Plumstead,E09000011,E05000226,Liberal Democrats,LD,"Derrick-Reeve, Sylvia G. Ms.",Sylvia,Derrick-Reeve,336,0
Greenwich,Shooters Hill,E09000011,E05000227,Labour Party,Lab,"Merrill, Sarah J. Ms.",Sarah,Merrill,2027,1
Greenwich,Shooters Hill,E09000011,E05000227,Labour Party,Lab,"Kirby, Christopher C. A.",Christopher,Kirby,1940,1
Greenwich,Shooters Hill,E09000011,E05000227,Labour Party,Lab,"Thorpe, Danny L.*",Danny,Thorpe,1894,1
Greenwich,Shooters Hill,E09000011,E05000227,UK Independence Party (UKIP),Other,"Price, Les",Les,Price,933,0
Greenwich,Shooters Hill,E09000011,E05000227,Conservative Party,Con,"Burgess, Mo Ms.",Mo,Burgess,820,0
Greenwich,Shooters Hill,E09000011,E05000227,Green Party,Grn,"Westcombe, Michael D.",Michael,Westcombe,716,0
Greenwich,Shooters Hill,E09000011,E05000227,Conservative Party,Con,"Greenwell, Pat",Pat,Greenwell,684,0
Greenwich,Shooters Hill,E09000011,E05000227,Conservative Party,Con,"Tiwari, Amit",Amit,Tiwari,482,0
Greenwich,Shooters Hill,E09000011,E05000227,Liberal Democrats,LD,"Christie, Stewart C.",Stewart,Christie,390,0
Greenwich,Shooters Hill,E09000011,E05000227,Liberal Democrats,LD,"Austin, Anthony P.",Anthony,Austin,269,0
Greenwich,Shooters Hill,E09000011,E05000227,Liberal Democrats,LD,"Soanes, Bonnie C.",Bonnie,Soanes,249,0
Greenwich,Thamesmead Moorings,E09000011,E05000228,Labour Party,Lab,"Babatola, Olu",Olu,Babatola,2201,1
Greenwich,Thamesmead Moorings,E09000011,E05000228,Labour Party,Lab,"Lekau, Averil A. Ms.",Averil,Lekau,1991,1
Greenwich,Thamesmead Moorings,E09000011,E05000228,Labour Party,Lab,"James, Sizwe",Sizwe,James,1931,1
Greenwich,Thamesmead Moorings,E09000011,E05000228,Conservative Party,Con,"Brinson, David",David,Brinson,555,0
Greenwich,Thamesmead Moorings,E09000011,E05000228,Independent,Ind,"Solola, Femi",Femi,Solola,546,0
Greenwich,Thamesmead Moorings,E09000011,E05000228,Conservative Party,Con,"Ralph, Thomas",Thomas,Ralph,475,0
Greenwich,Thamesmead Moorings,E09000011,E05000228,Green Party,Grn,"Haroutunian, Susan Ms.",Susan,Haroutunian,427,0
Greenwich,Thamesmead Moorings,E09000011,E05000228,Independent,Ind,"Mcewen, Freda Ms.",Freda,Mcewen,348,0
Greenwich,Thamesmead Moorings,E09000011,E05000228,Liberal Democrats,LD,"West, Paul J.",Paul,West,341,0
Greenwich,Thamesmead Moorings,E09000011,E05000228,Conservative Party,Con,"Stannard, Alka",Alka,Stannard,333,0
Greenwich,Woolwich Common,E09000011,E05000229,Labour Party,Lab,"Gardner, David L.",David,Gardner,2289,1
Greenwich,Woolwich Common,E09000011,E05000229,Labour Party,Lab,"Singh, Harry*",Harry,Singh,2208,1
Greenwich,Woolwich Common,E09000011,E05000229,Labour Party,Lab,"Hisbani, Ambreen",Ambreen,Hisbani,2048,1
Greenwich,Woolwich Common,E09000011,E05000229,Green Party,Grn,"Roy, Purnendu",Purnendu,Roy,469,0
Greenwich,Woolwich Common,E09000011,E05000229,UK Independence Party (UKIP),Other,"Warwicker, David A.",David,Warwicker,467,0
Greenwich,Woolwich Common,E09000011,E05000229,Conservative Party,Con,"Hills, Patricia A. Ms.",Patricia,Hills,350,0
Greenwich,Woolwich Common,E09000011,E05000229,Conservative Party,Con,"Jones, Jennifer F. Ms.*",Jennifer,Jones,336,0
Greenwich,Woolwich Common,E09000011,E05000229,Conservative Party,Con,"Wainwright, Janet Ms.",Janet,Wainwright,269,0
Greenwich,Woolwich Common,E09000011,E05000229,Liberal Democrats,LD,"Gwizdala, Peter",Peter,Gwizdala,238,0
Greenwich,Woolwich Riverside,E09000011,E05000230,Labour Party,Lab,"Barwick, Barbara E. Ms.*",Barbara,Barwick,2426,1
Greenwich,Woolwich Riverside,E09000011,E05000230,Labour Party,Lab,"Smith, Jackie A. Ms.",Jackie,Smith,2215,1
Greenwich,Woolwich Riverside,E09000011,E05000230,Labour Party,Lab,"Fahy, John*",John,Fahy,2162,1
Greenwich,Woolwich Riverside,E09000011,E05000230,Green Party,Grn,"Angas, Elizabeth M. Ms.",Elizabeth,Angas,652,0
Greenwich,Woolwich Riverside,E09000011,E05000230,UK Independence Party (UKIP),Other,"Gill, John E.",John,Gill,621,0
Greenwich,Woolwich Riverside,E09000011,E05000230,Conservative Party,Con,"Davidson, Michael",Michael,Davidson,612,0
Greenwich,Woolwich Riverside,E09000011,E05000230,Conservative Party,Con,"Couper, David A.",David,Couper,514,0
Greenwich,Woolwich Riverside,E09000011,E05000230,Conservative Party,Con,"Diallo, Abdoulaye",Abdoulaye,Diallo,419,0
Greenwich,Woolwich Riverside,E09000011,E05000230,Liberal Democrats,LD,"Clarke, Rachael Ms.",Rachael,Clarke,307,0
Greenwich,Woolwich Riverside,E09000011,E05000230,Liberal Democrats,LD,"Hooker, Sally R. Ms.",Sally,Hooker,263,0
Greenwich,Woolwich Riverside,E09000011,E05000230,Independent,Ind,"Yusuf, Hamsa",Hamsa,Yusuf,203,0
Greenwich,Woolwich Riverside,E09000011,E05000230,Liberal Democrats,LD,"Horrox, Matthew J. B. B.",Matthew,Horrox,177,0
Hackney,Brownswood,E09000012,E05009367,Labour Party,Lab,"Potter, Clare Ms.",Clare,Potter,1335,1
Hackney,Brownswood,E09000012,E05009367,Labour Party,Lab,"Bell, Brian*",Brian,Bell,1287,1
Hackney,Brownswood,E09000012,E05009367,Green Party,Grn,"Butler, Sam",Sam,Butler,562,0
Hackney,Brownswood,E09000012,E05009367,Green Party,Grn,"Lang, Peter",Peter,Lang,484,0
Hackney,Brownswood,E09000012,E05009367,Conservative Party,Con,"Aussenberg, Bella Ms.",Bella,Aussenberg,229,0
Hackney,Brownswood,E09000012,E05009367,Conservative Party,Con,"White, Andrew G.",Andrew,White,226,0
Hackney,Brownswood,E09000012,E05009367,Liberal Democrats,LD,"Leigh, Dominic",Dominic,Leigh,195,0
Hackney,Brownswood,E09000012,E05009367,Liberal Democrats,LD,"Sharer, Bella Ms.",Bella,Sharer,171,0
Hackney,Brownswood,E09000012,E05009367,Trade Unionist and Socialist Coalition,Other,"Rubens, Thomas A.",Thomas,Rubens,104,0
Hackney,Cazenove,E09000012,E05009368,Liberal Democrats,LD,"Jacobson, Abraham*",Abraham,Jacobson,1731,1
