councilName,wardName,DistrictGSS,WardGSS,partyFullName,party,candidateFullName,candidateFirstName,candidateLastName,numVotes,elected
greenwich,greenwich park,E09000011,todo,Labour Party,Lab,X,X_Muhammad,X_Po,1379,1
greenwich,greenwich park,E09000011,todo,Labour Party,Lab,X,X_David,X_Wojciechowska,1441,1
greenwich,greenwich park,E09000011,todo,Liberal Democrats,LD,X,X_Pushpa,X_Ovenden,216,0
greenwich,greenwich park,E09000011,todo,Liberal Democrats,LD,X,X_Sally,X_Pasola,335,0
greenwich,greenwich peninsula,E09000011,todo,Conservative and Unionist Party,Con,X,X_Angela,X_Miller,295,0
greenwich,greenwich peninsula,E09000011,todo,Conservative and Unionist Party,Con,X,X_David,X_Fabricant,321,0
greenwich,greenwich peninsula,E09000011,todo,Conservative and Unionist Party,Con,X,X_Deborah,X_Taylor,321,0
greenwich,greenwich peninsula,E09000011,todo,Green Party,Grn,X,X_John,X_Sullivan,271,0
greenwich,greenwich peninsula,E09000011,todo,Green Party,Grn,X,X_Bob,X_Kirby,371,0
greenwich,greenwich peninsula,E09000011,todo,Green Party,Grn,X,X_Peter,X_Bahia,323,0
greenwich,greenwich peninsula,E09000011,todo,Labour and Co-operative Party,Lab,X,X_Rastgon,X_Lemberger,1047,1
greenwich,greenwich peninsula,E09000011,todo,Labour and Co-operative Party,Lab,X,X_Giasuddin,X_Virk,1080,1
greenwich,greenwich peninsula,E09000011,todo,Labour and Co-operative Party,Lab,X,X_Nick,X_Solomon,959,1
greenwich,greenwich peninsula,E09000011,todo,Liberal Democrats,LD,X,X_Erika,X_Yuen,301,0
greenwich,greenwich peninsula,E09000011,todo,Liberal Democrats,LD,X,X_Raymond,X_Stanier,290,0
greenwich,greenwich peninsula,E09000011,todo,Liberal Democrats,LD,X,X_Ben,X_Palmer,312,0
greenwich,greenwich peninsula,E09000011,todo,Reform UK,Other,X,X_Philip,X_Savage,48,0
greenwich,kidbrooke park,E09000011,todo,Conservative and Unionist Party,Con,X,X_Marcos,X_Kelly,571,0
greenwich,kidbrooke park,E09000011,todo,Conservative and Unionist Party,Con,X,X_Hamish,X_Badsha,487,0
greenwich,kidbrooke park,E09000011,todo,Green Party,Grn,X,X_Sandria,X_Turner,390,0
greenwich,kidbrooke park,E09000011,todo,Labour and Co-operative Party,Lab,X,X_Kathryn,X_Lofthouse,1270,1
greenwich,kidbrooke park,E09000011,todo,Labour and Co-operative Party,Lab,X,X_Karin,X_Hyland,1284,1
greenwich,kidbrooke park,E09000011,todo,Liberal Democrats,LD,X,X_Jayson,X_Hickson,218,0
greenwich,kidbrooke park,E09000011,todo,Reform UK,Other,X,X_Bryony,X_Hewlett,127,0
greenwich,kidbrooke village sutcliffe,E09000011,todo,Conservative and Unionist Party,Con,X,X_Naresh,X_Rooke,266,0
greenwich,kidbrooke village sutcliffe,E09000011,todo,Conservative and Unionist Party,Con,X,X_Dario,X_Lafford,209,0
greenwich,kidbrooke village sutcliffe,E09000011,todo,Green Party,Grn,X,X_Alexandra,X_Acka,290,0
greenwich,kidbrooke village sutcliffe,E09000011,todo,Labour and Co-operative Party,Lab,X,X_Sophie,X_Hall,655,1
greenwich,kidbrooke village sutcliffe,E09000011,todo,Labour and Co-operative Party,Lab,X,X_Nikolaos,X_Jessup,865,1
greenwich,kidbrooke village sutcliffe,E09000011,todo,Liberal Democrats,LD,X,X_Kathryn,X_Elliott,169,0
greenwich,middle park horn park,E09000011,todo,Conservative and Unionist Party,Con,X,X_John,X_Wells,521,0
greenwich,middle park horn park,E09000011,todo,Conservative and Unionist Party,Con,X,X_Michael,X_Alexandrou,449,0
greenwich,middle park horn park,E09000011,todo,Green Party,Grn,X,X_Steven,X_Apostolides,236,0
greenwich,middle park horn park,E09000011,todo,Labour and Co-operative Party,Lab,X,X_Alexander,X_Tuppen,1302,1
greenwich,middle park horn park,E09000011,todo,Labour and Co-operative Party,Lab,X,X_Valerio,X_Esen,1242,1
greenwich,middle park horn park,E09000011,todo,Liberal Democrats,LD,X,X_Marcia,X_Barrett,184,0
greenwich,mottingham coldharbour new eltham,E09000011,todo,Conservative and Unionist Party,Con,X,X_Robert,X_Brady,1846,1
greenwich,mottingham coldharbour new eltham,E09000011,todo,Conservative and Unionist Party,Con,X,X_John,X_Attawar,1894,1
greenwich,mottingham coldharbour new eltham,E09000011,todo,Conservative and Unionist Party,Con,X,X_Leslie,X_Chamdal,1748,0
greenwich,mottingham coldharbour new eltham,E09000011,todo,Labour and Co-operative Party,Lab,X,X_Jamal,X_Jammu,1916,1
greenwich,mottingham coldharbour new eltham,E09000011,todo,Labour and Co-operative Party,Lab,X,X_Deirdre,X_Davies,1836,0
greenwich,mottingham coldharbour new eltham,E09000011,todo,Labour and Co-operative Party,Lab,X,X_Daniel,X_Macdougall,1734,0
greenwich,mottingham coldharbour new eltham,E09000011,todo,Liberal Democrats,LD,X,X_Marcus,X_Roads,399,0
greenwich,mottingham coldharbour new eltham,E09000011,todo,Reform UK,Other,X,X_Alexa,X_Kartun-Giles,149,0
greenwich,plumstead common,E09000011,todo,Conservative and Unionist Party,Con,X,X_Alexander,X_Ward,631,0
greenwich,plumstead common,E09000011,todo,Conservative and Unionist Party,Con,X,X_Suniya,X_Carter,581,0
greenwich,plumstead common,E09000011,todo,Conservative and Unionist Party,Con,X,X_Yusuf,X_Martin,617,0
greenwich,plumstead common,E09000011,todo,Green Party,Grn,X,X_Seth,X_Blackie,493,0
greenwich,plumstead common,E09000011,todo,Green Party,Grn,X,X_Babul,X_Gallant,691,0
greenwich,plumstead common,E09000011,todo,Labour and Co-operative Party,Lab,X,X_Lola,X_Khosa,2194,1
greenwich,plumstead common,E09000011,todo,Labour and Co-operative Party,Lab,X,X_Emilia,X_Kidman,2083,1
greenwich,plumstead common,E09000011,todo,Labour and Co-operative Party,Lab,X,X_Graeme,X_Vestey,2091,1
greenwich,plumstead common,E09000011,todo,Liberal Democrats,LD,X,X_Kathryn,X_Annous,338,0
greenwich,plumstead glyndon,E09000011,todo,Conservative and Unionist Party,Con,X,X_Meriç,X_Taylor,482,0
greenwich,plumstead glyndon,E09000011,todo,Conservative and Unionist Party,Con,X,X_Brian,X_Dennison,442,0
greenwich,plumstead glyndon,E09000011,todo,Conservative and Unionist Party,Con,X,X_Sunny,X_Rader,527,0
greenwich,plumstead glyndon,E09000011,todo,Green Party,Grn,X,X_Tim,X_Johnson,479,0
greenwich,plumstead glyndon,E09000011,todo,Green Party,Grn,X,X_Paul,X_Cox,453,0
greenwich,plumstead glyndon,E09000011,todo,Labour and Co-operative Party,Lab,X,X_Faisal,X_Lennon,2415,1
greenwich,plumstead glyndon,E09000011,todo,Labour and Co-operative Party,Lab,X,X_Lenore,X_Ingleby,2319,1
greenwich,plumstead glyndon,E09000011,todo,Labour and Co-operative Party,Lab,X,X_Gerald,X_Fennell,2440,1
greenwich,plumstead glyndon,E09000011,todo,Liberal Democrats,LD,X,X_Saif,X_Bowers,364,0
greenwich,plumstead glyndon,E09000011,todo,Liberal Democrats,LD,X,X_Shirley,X_Rescia,229,0
greenwich,shooters hill,E09000011,E05000227,Conservative and Unionist Party,Con,X,X_Fiona,X_Knight,413,0
greenwich,shooters hill,E09000011,E05000227,Conservative and Unionist Party,Con,X,X_Charles,X_Herlinger,440,0
greenwich,shooters hill,E09000011,E05000227,Green Party,Grn,X,X_Ian,X_Joannides,475,0
greenwich,shooters hill,E09000011,E05000227,Labour and Co-operative Party,Lab,X,X_Steven,X_McQueen,1878,1
greenwich,shooters hill,E09000011,E05000227,Labour and Co-operative Party,Lab,X,X_Tony,X_Wallace,1757,1
greenwich,shooters hill,E09000011,E05000227,Liberal Democrats,LD,X,X_Ketish,X_Tiffin,275,0
greenwich,shooters hill,E09000011,E05000227,Reform UK,Other,X,X_Ian,X_Hall,89,0
greenwich,thamesmead moorings,E09000011,E05000228,Conservative and Unionist Party,Con,X,X_Soody,X_MacKenzie,359,0
greenwich,thamesmead moorings,E09000011,E05000228,Conservative and Unionist Party,Con,X,X_Oliver,X_Sandford,311,0
greenwich,thamesmead moorings,E09000011,E05000228,Labour and Co-operative Party,Lab,X,X_Sue,X_Sharp,1242,1
greenwich,thamesmead moorings,E09000011,E05000228,Labour and Co-operative Party,Lab,X,X_Tom,X_McKeever,1323,1
greenwich,thamesmead moorings,E09000011,E05000228,Liberal Democrats,LD,X,X_Patrick,X_Chalmers,190,0
greenwich,west thamesmead,E09000011,todo,Conservative and Unionist Party,Con,X,X_Mahmut,X_Mirabella,210,0
greenwich,west thamesmead,E09000011,todo,Conservative and Unionist Party,Con,X,X_Tom,X_Nicholls,259,0
greenwich,west thamesmead,E09000011,todo,Green Party,Grn,X,X_Jane,X_Saldin,263,0
greenwich,west thamesmead,E09000011,todo,Labour and Co-operative Party,Lab,X,X_Paul,X_Longstaff,1085,1
greenwich,west thamesmead,E09000011,todo,Labour and Co-operative Party,Lab,X,X_Rishiduth,X_Cohen,967,1
greenwich,west thamesmead,E09000011,todo,Liberal Democrats,LD,X,X_Alan,X_Uwechue,148,0
greenwich,woolwich arsenal,E09000011,todo,Conservative and Unionist Party,Con,X,X_Rose,X_Jassal,304,0
greenwich,woolwich arsenal,E09000011,todo,Conservative and Unionist Party,Con,X,X_Mazhar,X_Kent,339,0
greenwich,woolwich arsenal,E09000011,todo,Conservative and Unionist Party,Con,X,X_Lloyd,X_Tanou,319,0
greenwich,woolwich arsenal,E09000011,todo,Green Party,Grn,X,X_Bert,X_Day,606,0
greenwich,woolwich arsenal,E09000011,todo,Independent,Ind,X,X_Mike,X_Robinson,118,0
greenwich,woolwich arsenal,E09000011,todo,Labour and Co-operative Party,Lab,X,X_Rachel,X_Ceasar,1538,1
greenwich,woolwich arsenal,E09000011,todo,Labour and Co-operative Party,Lab,X,X_Henry,X_Reid,1571,1
greenwich,woolwich arsenal,E09000011,todo,Labour and Co-operative Party,Lab,X,X_Josh,X_Reshekaron,1540,1
greenwich,woolwich arsenal,E09000011,todo,Liberal Democrats,LD,X,X_Connie,X_Saadoune,393,0
greenwich,woolwich arsenal,E09000011,todo,Reform UK,Other,X,X_Rosemary,X_Green,74,0
greenwich,woolwich common,E09000011,E05000229,Conservative and Unionist Party,Con,X,X_Ross,X_Purnell,326,0
greenwich,woolwich common,E09000011,E05000229,Conservative and Unionist Party,Con,X,X_James,X_Gould,299,0
greenwich,woolwich common,E09000011,E05000229,Labour and Co-operative Party,Lab,X,X_Julia,X_Benefield,1350,1
greenwich,woolwich common,E09000011,E05000229,Labour and Co-operative Party,Lab,X,X_Srividhya,X_Lyons,1486,1
greenwich,woolwich common,E09000011,E05000229,Liberal Democrats,LD,X,X_Peter,X_Francis,288,0
greenwich,woolwich dockyard,E09000011,todo,Conservative and Unionist Party,Con,X,X_Pat,X_Gallie,331,0
greenwich,woolwich dockyard,E09000011,todo,Conservative and Unionist Party,Con,X,X_Nadia,X_Nandhra,373,0
greenwich,woolwich dockyard,E09000011,todo,Labour and Co-operative Party,Lab,X,X_Luke,X_Garside,1422,1
greenwich,woolwich dockyard,E09000011,todo,Labour and Co-operative Party,Lab,X,X_Panagiotis,X_Garbett,1495,1
greenwich,woolwich dockyard,E09000011,todo,Liberal Democrats,LD,X,X_Mike,X_McCallum,231,0
greenwich,woolwich dockyard,E09000011,todo,Liberal Democrats,LD,X,X_Mark,X_Dorgu,261,0
hackney,brownswood,E09000012,E05009367,Conservative and Unionist Party,Con,X,X_Victor,X_Mason,115,0
hackney,brownswood,E09000012,E05009367,Conservative and Unionist Party,Con,X,X_Damian,X_Jones,162,0
hackney,brownswood,E09000012,E05009367,Green Party,Grn,X,X_Christine,X_Porter,499,0
hackney,brownswood,E09000012,E05009367,Green Party,Grn,X,X_Tony,X_Lake,553,0
hackney,brownswood,E09000012,E05009367,Labour and Co-operative Party,Lab,X,X_Will,X_Klute,1315,1
hackney,brownswood,E09000012,E05009367,Labour and Co-operative Party,Lab,X,X_Clive,X_Andrews,1323,1
hackney,brownswood,E09000012,E05009367,Liberal Democrats,LD,X,X_Lidia,X_Hicks,232,0
hackney,cazenove,E09000012,E05009368,Conservative and Unionist Party,Con,X,X_Gillian,X_Fenesan,251,0
hackney,cazenove,E09000012,E05009368,Green Party,Grn,X,X_Eleanor,X_Dogan,433,0
hackney,cazenove,E09000012,E05009368,Green Party,Grn,X,X_Rupert,X_Francis,463,0
hackney,cazenove,E09000012,E05009368,Green Party,Grn,X,X_Wilhelmina,X_Woodley,277,0
hackney,cazenove,E09000012,E05009368,Labour Party,Lab,X,X_Joanna,X_Fawad,1724,1
hackney,cazenove,E09000012,E05009368,Labour Party,Lab,X,X_Emma,X_Sparks,1709,1
hackney,cazenove,E09000012,E05009368,Labour Party,Lab,X,X_Muhammad,X_Dikerdem,1582,1
hackney,cazenove,E09000012,E05009368,Liberal Democrats,LD,X,X_Peter,X_Diment,1121,0
hackney,cazenove,E09000012,E05009368,Liberal Democrats,LD,X,X_Tracey,X_Velde,1471,0
hackney,cazenove,E09000012,E05009368,Liberal Democrats,LD,X,X_Nareser,X_Gibbons,1233,0
hackney,cazenove,E09000012,E05009368,Trade Unionist and Socialist Coalition,Other,X,X_Maria,X_Hendry,81,0
hackney,clissold,E09000012,E05009369,Conservative and Unionist Party,Con,X,X_Loreta,X_Corrigall,232,0
hackney,clissold,E09000012,E05009369,Conservative and Unionist Party,Con,X,X_Sonia,X_Emmanuel,179,0
hackney,clissold,E09000012,E05009369,Conservative and Unionist Party,Con,X,X_Christine,X_Hamidi,181,0
hackney,clissold,E09000012,E05009369,Green Party,Grn,X,X_Ann,X_Vyas,1120,0
hackney,clissold,E09000012,E05009369,Green Party,Grn,X,X_Pat,X_Johal,793,0
hackney,clissold,E09000012,E05009369,Green Party,Grn,X,X_Anntoinette,X_Gauss,564,0
hackney,clissold,E09000012,E05009369,Independent Network,Ind,X,X_Margaret,X_Mehta,220,0
hackney,clissold,E09000012,E05009369,Labour Party,Lab,X,X_Nicki,X_Cusack,1740,1
hackney,clissold,E09000012,E05009369,Labour Party,Lab,X,X_Dominic,X_Keidan,1869,1
hackney,clissold,E09000012,E05009369,Labour Party,Lab,X,X_Jay,X_Schwartz,2188,1
hackney,clissold,E09000012,E05009369,Liberal Democrats,LD,X,X_Emma,X_Khiljee,392,0
hackney,clissold,E09000012,E05009369,Women's Equality Party,Other,X,X_Chrissie,X_Speakman,489,0
hackney,dalston,E09000012,E05009370,Green Party,Grn,X,X_Jack,X_Remy,920,0
hackney,dalston,E09000012,E05009370,Green Party,Grn,X,X_Susan,X_Lejman,1446,1
hackney,dalston,E09000012,E05009370,Independent Network,Ind,X,X_Alice,X_Davey,87,0
hackney,dalston,E09000012,E05009370,Independent Network,Ind,X,X_Kevin,X_Tyler,89,0
hackney,dalston,E09000012,E05009370,Labour Party,Lab,X,X_Nagus,X_Selman,1199,1
hackney,dalston,E09000012,E05009370,Labour Party,Lab,X,X_Daanish,X_Shabbeer,727,0
hackney,dalston,E09000012,E05009370,Liberal Democrats,LD,X,X_Keith,X_Khan,138,0
hackney,de beauvoir,E09000012,E05009371,Green Party,Grn,X,X_Eleanor,X_Arrigo,538,0
hackney,de beauvoir,E09000012,E05009371,Green Party,Grn,X,X_Barbara,X_Beheshtizadeh,288,0
hackney,de beauvoir,E09000012,E05009371,Independent Network,Ind,X,X_Barry,X_Shaw,205,0
hackney,de beauvoir,E09000012,E05009371,Labour Party,Lab,X,X_Greg,X_Mansfield,1400,1
hackney,de beauvoir,E09000012,E05009371,Labour Party,Lab,X,X_June,X_Ramsay,1102,1
hackney,de beauvoir,E09000012,E05009371,Liberal Democrats,LD,X,X_Gursharan,X_Green,302,0
hackney,hackney central,E09000012,E05009372,Green Party,Grn,X,X_Leijla,X_Cripps,651,0
hackney,hackney central,E09000012,E05009372,Green Party,Grn,X,X_Aled,X_Newall,561,0
hackney,hackney central,E09000012,E05009372,Green Party,Grn,X,X_Gary,X_Dodkins,519,0
hackney,hackney central,E09000012,E05009372,Independent Network,Ind,X,X_Bhagwanji,X_Lee,214,0
hackney,hackney central,E09000012,E05009372,Independent Network,Ind,X,X_Olga,X_Wardle,173,0
hackney,hackney central,E09000012,E05009372,Independent Network,Ind,X,X_Rebecca,X_Ahmed,189,0
hackney,hackney central,E09000012,E05009372,Labour Party,Lab,X,X_Al,X_Lewis-Holmes,1877,1
hackney,hackney central,E09000012,E05009372,Labour Party,Lab,X,X_Simon,X_Marcel,1994,1
hackney,hackney central,E09000012,E05009372,Labour Party,Lab,X,X_Shamin,X_Lachaux,2214,1
hackney,hackney central,E09000012,E05009372,Liberal Democrats,LD,X,X_Krish,X_Parnell,170,0
hackney,hackney central,E09000012,E05009372,Liberal Democrats,LD,X,X_Colin,X_Windle,268,0
hackney,hackney central,E09000012,E05009372,Liberal Democrats,LD,X,X_Amina,X_Chohan,158,0
hackney,hackney downs,E09000012,E05009373,Conservative and Unionist Party,Con,X,X_Alexandra,X_Phillips,194,0
hackney,hackney downs,E09000012,E05009373,Conservative and Unionist Party,Con,X,X_James,X_Hedderman,161,0
hackney,hackney downs,E09000012,E05009373,Conservative and Unionist Party,Con,X,X_Esmeralda,X_Firmstone,155,0
hackney,hackney downs,E09000012,E05009373,Green Party,Grn,X,X_Clare,X_Hofman,1667,1
hackney,hackney downs,E09000012,E05009373,Green Party,Grn,X,X_Bobbie,X_Gadd,1573,0
hackney,hackney downs,E09000012,E05009373,Green Party,Grn,X,X_Telesha,X_Chopra,1316,0
hackney,hackney downs,E09000012,E05009373,Independent Network,Ind,X,X_Kastriot,X_Sparkes,101,0
hackney,hackney downs,E09000012,E05009373,Labour and Co-operative Party,Lab,X,X_Letica,X_Abrams,1636,0
hackney,hackney downs,E09000012,E05009373,Labour and Co-operative Party,Lab,X,X_Mark,X_Collins,1823,1
hackney,hackney downs,E09000012,E05009373,Labour and Co-operative Party,Lab,X,X_Sanjana,X_Prince,1748,1
hackney,hackney downs,E09000012,E05009373,Liberal Democrats,LD,X,X_Shajia,X_Porter,184,0
hackney,hackney downs,E09000012,E05009373,Trade Unionist and Socialist Coalition,Other,X,X_Denys,X_Akbulut,99,0
hackney,hackney wick,E09000012,E05009374,Conservative and Unionist Party,Con,X,X_Simon,X_Levy,190,0
hackney,hackney wick,E09000012,E05009374,Conservative and Unionist Party,Con,X,X_Abiodun,X_Blackett,185,0
hackney,hackney wick,E09000012,E05009374,Conservative and Unionist Party,Con,X,X_Venu,X_Atkinson,172,0
hackney,hackney wick,E09000012,E05009374,Green Party,Grn,X,X_Gavin,X_Wood,439,0
hackney,hackney wick,E09000012,E05009374,Green Party,Grn,X,X_Benjamin,X_Daly,654,0
hackney,hackney wick,E09000012,E05009374,Green Party,Grn,X,X_Joe,X_Addenbrooke,407,0
hackney,hackney wick,E09000012,E05009374,Independent,Ind,X,X_Andrea,X_Gallagher,70,0
hackney,hackney wick,E09000012,E05009374,Labour Party,Lab,X,X_Chris,X_Redfern,1675,1
hackney,hackney wick,E09000012,E05009374,Labour Party,Lab,X,X_David,X_Daus,1729,1
hackney,hackney wick,E09000012,E05009374,Labour Party,Lab,X,X_Shah,X_Joel,1603,1
hackney,haggerston,E09000012,E05009375,Conservative and Unionist Party,Con,X,X_Simon,X_Dollimore,325,0
hackney,haggerston,E09000012,E05009375,Green Party,Grn,X,X_James,X_Muradali-Kane,643,0
hackney,haggerston,E09000012,E05009375,Green Party,Grn,X,X_Billy,X_Anderson,711,0
hackney,haggerston,E09000012,E05009375,Green Party,Grn,X,X_Adela,X_Bedekova,453,0
hackney,haggerston,E09000012,E05009375,Independent Network,Ind,X,X_Bishnu,X_Ioannidis,240,0
hackney,haggerston,E09000012,E05009375,Labour Party,Lab,X,X_Ann,X_Aspinall,1786,1
hackney,haggerston,E09000012,E05009375,Labour Party,Lab,X,X_Rachel,X_Andrews,1503,1
hackney,haggerston,E09000012,E05009375,Labour Party,Lab,X,X_David,X_Krenzer,1604,1
hackney,homerton,E09000012,E05009376,Conservative and Unionist Party,Con,X,X_Mel,X_Clark,267,0
hackney,homerton,E09000012,E05009376,Green Party,Grn,X,X_Fiona,X_Germain-Powell,623,0
hackney,homerton,E09000012,E05009376,Green Party,Grn,X,X_Nicola,X_Dombey,700,0
hackney,homerton,E09000012,E05009376,Green Party,Grn,X,X_Julie,X_Rich,503,0
hackney,homerton,E09000012,E05009376,Labour Party,Lab,X,X_Meher,X_Frantzis,1922,1
hackney,homerton,E09000012,E05009376,Labour Party,Lab,X,X_Tabitha,X_Littlemore,1616,1
hackney,homerton,E09000012,E05009376,Labour Party,Lab,X,X_Suzannah,X_Grant,1720,1
hackney,hoxton east shoreditch,E09000012,todo,Conservative and Unionist Party,Con,X,X_Blaise,X_Mathanmohan,230,0
hackney,hoxton east shoreditch,E09000012,todo,Green Party,Grn,X,X_Karin,X_Hossain,367,0
hackney,hoxton east shoreditch,E09000012,todo,Green Party,Grn,X,X_Jason,X_Bhatti,374,0
hackney,hoxton east shoreditch,E09000012,todo,Green Party,Grn,X,X_Stephen,X_Fisk,278,0
hackney,hoxton east shoreditch,E09000012,todo,Independent Network,Ind,X,X_Brian,X_Compson,234,0
hackney,hoxton east shoreditch,E09000012,todo,Labour Party,Lab,X,X_Luke,X_Kulig,1175,1
hackney,hoxton east shoreditch,E09000012,todo,Labour Party,Lab,X,X_Claudia,X_Munasinghe,1354,1
hackney,hoxton east shoreditch,E09000012,todo,Labour Party,Lab,X,X_Fiona,X_Richards,1081,1
hackney,hoxton east shoreditch,E09000012,todo,Liberal Democrats,LD,X,X_Marc,X_Faulkner,277,0
hackney,hoxton east shoreditch,E09000012,todo,Trade Unionist and Socialist Coalition,Other,X,X_Khatija,X_Needham,93,0
hackney,hoxton west,E09000012,E05009378,Conservative and Unionist Party,Con,X,X_Adam,X_Bicari,452,0
hackney,hoxton west,E09000012,E05009378,Green Party,Grn,X,X_Jeff,X_Blears,449,0
hackney,hoxton west,E09000012,E05009378,Green Party,Grn,X,X_Rabina,X_Umeadi,447,0
hackney,hoxton west,E09000012,E05009378,Green Party,Grn,X,X_Sophie,X_Terry,423,0
hackney,hoxton west,E09000012,E05009378,Labour Party,Lab,X,X_Amir,X_Morrison,1308,1
hackney,hoxton west,E09000012,E05009378,Labour Party,Lab,X,X_Hannah,X_Everett,1308,1
hackney,hoxton west,E09000012,E05009378,Labour Party,Lab,X,X_James,X_Garfield,1574,1
hackney,hoxton west,E09000012,E05009378,Liberal Democrats,LD,X,X_Samia,X_El-Jaafari,365,0
hackney,hoxton west,E09000012,E05009378,Trade Unionist and Socialist Coalition,Other,X,X_Lily-Naomi,X_Thillainathan,108,0
hackney,kings park,E09000012,todo,Green Party,Grn,X,X_Daniel,X_Smith,604,0
hackney,kings park,E09000012,todo,Green Party,Grn,X,X_Liz,X_Islam,931,0
hackney,kings park,E09000012,todo,Green Party,Grn,X,X_James,X_Hodgins,682,0
hackney,kings park,E09000012,todo,Labour Party,Lab,X,X_Noreen,X_Nicholls,1726,1
hackney,kings park,E09000012,todo,Labour Party,Lab,X,X_Tabatha,X_Sandhu,1739,1
hackney,kings park,E09000012,todo,Labour Party,Lab,X,X_Helena,X_Hughes,1948,1
hackney,lea bridge,E09000012,E05009380,Conservative and Unionist Party,Con,X,X_Abdul,X_May,218,0
hackney,lea bridge,E09000012,E05009380,Conservative and Unionist Party,Con,X,X_Arthur,X_Henderson,224,0
hackney,lea bridge,E09000012,E05009380,Conservative and Unionist Party,Con,X,X_Taifur,X_Asunramu,204,0
hackney,lea bridge,E09000012,E05009380,Green Party,Grn,X,X_Michelle,X_Heather,716,0
hackney,lea bridge,E09000012,E05009380,Green Party,Grn,X,X_Jo,X_Peirce,881,0
hackney,lea bridge,E09000012,E05009380,Green Party,Grn,X,X_Tony,X_Wallace-Brown,692,0
hackney,lea bridge,E09000012,E05009380,Labour Party,Lab,X,X_David,X_Sharma,1732,1
hackney,lea bridge,E09000012,E05009380,Labour Party,Lab,X,X_Deepa,X_Sekitto,1802,1
hackney,lea bridge,E09000012,E05009380,Labour Party,Lab,X,X_Peter,X_Austin,2080,1
hackney,lea bridge,E09000012,E05009380,Liberal Democrats,LD,X,X_Bob,X_Billington,322,0
hackney,london fields,E09000012,E05009381,Green Party,Grn,X,X_Shanell,X_Gallagher,915,0
hackney,london fields,E09000012,E05009381,Green Party,Grn,X,X_Charles,X_McAuliffe,498,0
hackney,london fields,E09000012,E05009381,Green Party,Grn,X,X_Samantha,X_Hawkins,474,0
hackney,london fields,E09000012,E05009381,Labour Party,Lab,X,X_Imogen,X_Wheat,2156,1
hackney,london fields,E09000012,E05009381,Labour Party,Lab,X,X_Klaar,X_Acton,1685,1
hackney,london fields,E09000012,E05009381,Labour Party,Lab,X,X_Nicholas,X_Henson,1741,1
hackney,london fields,E09000012,E05009381,Liberal Democrats,LD,X,X_Sophie,X_Brayshaw,464,0
hackney,shacklewell,E09000012,E05009382,Conservative and Unionist Party,Con,X,X_Rada,X_Deamer,163,0
hackney,shacklewell,E09000012,E05009382,Green Party,Grn,X,X_Rachel,X_Edwards,458,0
hackney,shacklewell,E09000012,E05009382,Green Party,Grn,X,X_Bob,X_O'Dame,314,0
hackney,shacklewell,E09000012,E05009382,Independent Network,Ind,X,X_Nigel,X_Lorber,160,0
hackney,shacklewell,E09000012,E05009382,Labour Party,Lab,X,X_Clare,X_Ransom,969,1
hackney,shacklewell,E09000012,E05009382,Labour Party,Lab,X,X_Oliver,X_McAsh,1269,1
hackney,shacklewell,E09000012,E05009382,Liberal Democrats,LD,X,X_John,X_George,202,0
hackney,springfield,E09000012,E05009383,Conservative and Unionist Party,Con,X,X_Rachel,X_Oguzkanli,2102,1
hackney,springfield,E09000012,E05009383,Conservative and Unionist Party,Con,X,X_Viddy,X_Smith,2144,1
hackney,springfield,E09000012,E05009383,Conservative and Unionist Party,Con,X,X_Anne,X_Mason,2273,1
hackney,springfield,E09000012,E05009383,Green Party,Grn,X,X_Thomas,X_Tooze,272,0
hackney,springfield,E09000012,E05009383,Green Party,Grn,X,X_Denise,X_Tebbutt,259,0
hackney,springfield,E09000012,E05009383,Green Party,Grn,X,X_Leslie,X_Bolt,254,0
hackney,springfield,E09000012,E05009383,Labour Party,Lab,X,X_Pauline,X_Liell,1269,0
hackney,springfield,E09000012,E05009383,Labour Party,Lab,X,X_Eva,X_Strawson,1156,0
hackney,springfield,E09000012,E05009383,Labour Party,Lab,X,X_Ariba,X_King,1179,0
hackney,springfield,E09000012,E05009383,Liberal Democrats,LD,X,X_Junue,X_Gheasuddin,73,0
hackney,springfield,E09000012,E05009383,Liberal Democrats,LD,X,X_Gerda,X_Akhtar,46,0
hackney,springfield,E09000012,E05009383,Liberal Democrats,LD,X,X_Ranveer,X_Osman,76,0
hackney,stamford hill west,E09000012,E05009384,Conservative and Unionist Party,Con,X,X_Kamaljit,X_Sheth,1782,1
hackney,stamford hill west,E09000012,E05009384,Conservative and Unionist Party,Con,X,X_Michael,X_Thaxter,1795,1
hackney,stamford hill west,E09000012,E05009384,Green Party,Grn,X,X_Habibur,X_Pisavadia,170,0
hackney,stamford hill west,E09000012,E05009384,Green Party,Grn,X,X_Natalia,X_Sinha,130,0
hackney,stamford hill west,E09000012,E05009384,Labour Party,Lab,X,X_Sabriye,X_Morgan,1105,0
hackney,stamford hill west,E09000012,E05009384,Labour Party,Lab,X,X_Joan,X_Kennedy,972,0
hackney,stamford hill west,E09000012,E05009384,Liberal Democrats,LD,X,X_Sally,X_Goodwin,52,0
hackney,stamford hill west,E09000012,E05009384,Liberal Democrats,LD,X,X_Karen,X_Poole-Wilson,55,0
hackney,stoke newington,E09000012,E05009385,Conservative and Unionist Party,Con,X,X_Azad,X_Ozer,289,0
hackney,stoke newington,E09000012,E05009385,Conservative and Unionist Party,Con,X,X_Bilal,X_Cryan,260,0
